[Name]
User Points

[Data]
"Time","Monitor Point: Monitor Point 1 (DT)","Monitor Point: Monitor Point 1 (Velocity v)","Monitor Point: Monitor Point 1min (DT)","Monitor Point: Monitor Point 1min (Velocity v)","Monitor Point: Monitor Point 2 (DT)","Monitor Point: Monitor Point 2 (Velocity v)","Monitor Point: Monitor Point 2min (DT)","Monitor Point: Monitor Point 2min (Velocity v)","Monitor Point: Monitor Point 3 (DT)","Monitor Point: Monitor Point 3 (Velocity v)","Monitor Point: Monitor Point 3min (DT)","Monitor Point: Monitor Point 3min (Velocity v)","Monitor Point: Monitor Point 4 (DT)","Monitor Point: Monitor Point 4 (Velocity v)","Monitor Point: Monitor Point 4min (DT)","Monitor Point: Monitor Point 4min (Velocity v)","Monitor Point: Monitor Point 5 (DT)","Monitor Point: Monitor Point 5 (Velocity v)","Monitor Point: Monitor Point 5min (DT)","Monitor Point: Monitor Point 5min (Velocity v)","Monitor Point: Monitor Point 6 (DT)","Monitor Point: Monitor Point 6 (Velocity v)","Monitor Point: Monitor Point 6min (DT)","Monitor Point: Monitor Point 6min (Velocity v)"
3.75000000e+01,6.39824152e+00,4.76553469e-05,4.40004826e+00,4.13726120e-05,6.17192268e+00,5.90105046e-05,3.52559066e+00,4.71331332e-05,5.68143749e+00,6.39178252e-05,2.33060765e+00,5.06566175e-05,4.69002438e+00,6.75673145e-05,1.76452971e+00,5.09458587e-05,3.75611782e+00,6.85522973e-05,8.21050882e-01,4.93847838e-05,2.74447846e+00,6.78363140e-05,5.10493219e-01,4.75488378e-05
3.75999985e+01,6.35641813e+00,4.75827183e-05,4.37114048e+00,4.12976769e-05,6.14081144e+00,5.89353112e-05,3.50617838e+00,4.70515333e-05,5.66185904e+00,6.38509446e-05,2.32259250e+00,5.05771131e-05,4.68560505e+00,6.75197225e-05,1.76070106e+00,5.08705743e-05,3.76047254e+00,6.85237828e-05,8.21442962e-01,4.93233310e-05,2.75354695e+00,6.78288416e-05,5.11329532e-01,4.74955923e-05
3.77000008e+01,6.31513691e+00,4.75101151e-05,4.34262180e+00,4.12227600e-05,6.10993624e+00,5.88601761e-05,3.48696232e+00,4.69699153e-05,5.64226294e+00,6.37838966e-05,2.31458735e+00,5.04974378e-05,4.68096733e+00,6.74715775e-05,1.75684166e+00,5.07950463e-05,3.76459932e+00,6.84944898e-05,8.21808398e-01,4.92614963e-05,2.76246953e+00,6.78204233e-05,5.12152910e-01,4.74419176e-05
3.77999992e+01,6.27438641e+00,4.74381923e-05,4.31448460e+00,4.11487017e-05,6.07929516e+00,5.87854083e-05,3.46793985e+00,4.68891521e-05,5.62265444e+00,6.37170815e-05,2.30659318e+00,5.04185446e-05,4.67611837e+00,6.74235416e-05,1.75295281e+00,5.07202312e-05,3.76850104e+00,6.84651823e-05,8.22147429e-01,4.92002109e-05,2.77124548e+00,6.78119395e-05,5.12963235e-01,4.73887194e-05
3.79000015e+01,6.23415565e+00,4.73669315e-05,4.28671980e+00,4.10753310e-05,6.04888678e+00,5.87112627e-05,3.44910860e+00,4.68090548e-05,5.60303926e+00,6.36505938e-05,2.29861212e+00,5.03401316e-05,4.67106438e+00,6.73753530e-05,1.74903655e+00,5.06457982e-05,3.77218080e+00,6.84354090e-05,8.22460294e-01,4.91390929e-05,2.77987456e+00,6.78027354e-05,5.13760507e-01,4.73355940e-05
3.80000000e+01,6.19443464e+00,4.72958127e-05,4.25932074e+00,4.10022731e-05,6.01870966e+00,5.86370770e-05,3.43046641e+00,4.67292957e-05,5.58342266e+00,6.35839897e-05,2.29064512e+00,5.02620351e-05,4.66581249e+00,6.73269678e-05,1.74509430e+00,5.05716453e-05,3.77564168e+00,6.84053521e-05,8.22747231e-01,4.90781531e-05,2.78835630e+00,6.77931894e-05,5.14544606e-01,4.72826032e-05
3.80999985e+01,6.15521336e+00,4.72249703e-05,4.23227835e+00,4.09295390e-05,5.98876238e+00,5.85631351e-05,3.41201019e+00,4.66498532e-05,5.56380939e+00,6.35174292e-05,2.28269410e+00,5.01841423e-05,4.66036797e+00,6.72782917e-05,1.74112761e+00,5.04976269e-05,3.77888680e+00,6.83748003e-05,8.23008537e-01,4.90172097e-05,2.79669046e+00,6.77830030e-05,5.15315533e-01,4.72295469e-05
3.82000008e+01,6.11648130e+00,4.71542553e-05,4.20558643e+00,4.08570377e-05,5.95904446e+00,5.84891386e-05,3.39373827e+00,4.65706216e-05,5.54420328e+00,6.34507160e-05,2.27476048e+00,5.01063951e-05,4.65473747e+00,6.72293245e-05,1.73713803e+00,5.04237105e-05,3.78191924e+00,6.83438629e-05,8.23244572e-01,4.89562626e-05,2.80487680e+00,6.77723874e-05,5.16073167e-01,4.71764542e-05
3.82999992e+01,6.07823038e+00,4.70838204e-05,4.17923689e+00,4.07848493e-05,5.92955399e+00,5.84153313e-05,3.37564778e+00,4.64916702e-05,5.52460957e+00,6.33840100e-05,2.26684499e+00,5.00288006e-05,4.64892721e+00,6.71800808e-05,1.73312712e+00,5.03498777e-05,3.78474212e+00,6.83124745e-05,8.23455572e-01,4.88952646e-05,2.81291509e+00,6.77611970e-05,5.16817570e-01,4.71232524e-05
3.84000015e+01,6.04045057e+00,4.70134837e-05,4.15322304e+00,4.07127845e-05,5.90029097e+00,5.83414403e-05,3.35773659e+00,4.64127843e-05,5.50503111e+00,6.33169839e-05,2.25894952e+00,4.99511007e-05,4.64294291e+00,6.71301750e-05,1.72909606e+00,5.02758558e-05,3.78735852e+00,6.82801547e-05,8.23641896e-01,4.88338956e-05,2.82080555e+00,6.77488933e-05,5.17548621e-01,4.70695959e-05
3.85000000e+01,6.00313282e+00,4.69430488e-05,4.12753820e+00,4.06407271e-05,5.87125349e+00,5.82673056e-05,3.34000230e+00,4.63338583e-05,5.48547268e+00,6.32497104e-05,2.25107479e+00,4.98733280e-05,4.63678980e+00,6.70801310e-05,1.72504652e+00,5.02017465e-05,3.78977180e+00,6.82478203e-05,8.23803782e-01,4.87724392e-05,2.82854795e+00,6.77367134e-05,5.18266439e-01,4.70158775e-05
3.85999985e+01,5.96626806e+00,4.68732433e-05,4.10217571e+00,4.05692554e-05,5.84244061e+00,5.81937820e-05,3.32244253e+00,4.62555181e-05,5.46593761e+00,6.31828007e-05,2.24322224e+00,4.97959663e-05,4.63047314e+00,6.70299996e-05,1.72097969e+00,5.01279355e-05,3.79198527e+00,6.82151367e-05,8.23941708e-01,4.87110556e-05,2.83614278e+00,6.77240241e-05,5.18970966e-01,4.69621518e-05
3.87000008e+01,5.92984676e+00,4.68039070e-05,4.07712889e+00,4.04983584e-05,5.81384993e+00,5.81205277e-05,3.30505538e+00,4.61777272e-05,5.44642878e+00,6.31160729e-05,2.23539257e+00,4.97190886e-05,4.62399912e+00,6.69798974e-05,1.71689689e+00,5.00545502e-05,3.79400182e+00,6.81823294e-05,8.24055791e-01,4.86499448e-05,2.84358978e+00,6.77111093e-05,5.19662142e-01,4.69086262e-05
3.87999992e+01,5.89384508e+00,4.67351128e-05,4.05239153e+00,4.04280618e-05,5.78547621e+00,5.80477936e-05,3.28783798e+00,4.61005802e-05,5.42695093e+00,6.30496652e-05,2.22758651e+00,4.96427674e-05,4.61737251e+00,6.69298461e-05,1.71279907e+00,4.99816488e-05,3.79582500e+00,6.81493475e-05,8.24146509e-01,4.85891323e-05,2.85088968e+00,6.76978307e-05,5.20340085e-01,4.68553153e-05
3.89000015e+01,5.85825920e+00,4.66667225e-05,4.02795792e+00,4.03582853e-05,5.75731754e+00,5.79753578e-05,3.27078819e+00,4.60239753e-05,5.40750599e+00,6.29834249e-05,2.21980548e+00,4.95669374e-05,4.61059809e+00,6.68797729e-05,1.70868766e+00,4.99091948e-05,3.79745817e+00,6.81161982e-05,8.24214101e-01,4.85286437e-05,2.85804272e+00,6.76842537e-05,5.21004677e-01,4.68022554e-05
3.90000000e+01,5.82308674e+00,4.65986996e-05,4.00382137e+00,4.02889709e-05,5.72937489e+00,5.79032312e-05,3.25390410e+00,4.59478506e-05,5.38809681e+00,6.29173737e-05,2.21204948e+00,4.94915366e-05,4.60368156e+00,6.68296343e-05,1.70456362e+00,4.98371228e-05,3.79890418e+00,6.80827943e-05,8.24258864e-01,4.84684060e-05,2.86504912e+00,6.76702621e-05,5.21655917e-01,4.67493883e-05
3.90999985e+01,5.78832483e+00,4.65309604e-05,3.97997665e+00,4.02200385e-05,5.70164871e+00,5.78312684e-05,3.23718286e+00,4.58721188e-05,5.36872673e+00,6.28513590e-05,2.20432019e+00,4.94164706e-05,4.59662724e+00,6.67793502e-05,1.70042813e+00,4.97653455e-05,3.80016661e+00,6.80491066e-05,8.24281156e-01,4.84083648e-05,2.87190962e+00,6.76558702e-05,5.22293925e-01,4.66966703e-05
3.92000008e+01,5.75396109e+00,4.64630975e-05,3.95641661e+00,4.01513607e-05,5.67414093e+00,5.77595711e-05,3.22062325e+00,4.57970236e-05,5.34940147e+00,6.27861154e-05,2.19661713e+00,4.93424377e-05,4.58944082e+00,6.67301865e-05,1.69628155e+00,4.96947105e-05,3.80124855e+00,6.80166922e-05,8.24280918e-01,4.83494041e-05,2.87862420e+00,6.76427808e-05,5.22918522e-01,4.66450074e-05
3.92999992e+01,5.72000122e+00,4.63983924e-05,3.93313789e+00,4.00851568e-05,5.64684582e+00,5.76901584e-05,3.20422173e+00,4.57237438e-05,5.33011770e+00,6.27213012e-05,2.18894243e+00,4.92690706e-05,4.58212519e+00,6.66797860e-05,1.69212556e+00,4.96242901e-05,3.80215263e+00,6.79822188e-05,8.24258983e-01,4.82902506e-05,2.88519382e+00,6.76269919e-05,5.23529947e-01,4.65928715e-05
3.94000015e+01,5.68642759e+00,4.63302567e-05,3.91013479e+00,4.00165045e-05,5.61976624e+00,5.76181919e-05,3.18797731e+00,4.56487833e-05,5.31088257e+00,6.26560213e-05,2.18129539e+00,4.91952160e-05,4.57468700e+00,6.66301785e-05,1.68796074e+00,4.95537861e-05,3.80288291e+00,6.79489167e-05,8.24215293e-01,4.82312425e-05,2.89161921e+00,6.76126729e-05,5.24128020e-01,4.65410776e-05
3.95000000e+01,5.65323830e+00,4.62653479e-05,3.88740253e+00,3.99505006e-05,5.59289837e+00,5.75482627e-05,3.17188716e+00,4.55758418e-05,5.29169750e+00,6.25910325e-05,2.17367697e+00,4.91225364e-05,4.56712914e+00,6.65800253e-05,1.68378806e+00,4.94841224e-05,3.80344224e+00,6.79146251e-05,8.24150264e-01,4.81726893e-05,2.89790058e+00,6.75969713e-05,5.24712861e-01,4.64894656e-05
3.95999985e+01,5.62042713e+00,4.61988820e-05,3.86493683e+00,3.98830998e-05,5.56623983e+00,5.74776313e-05,3.15594983e+00,4.55018089e-05,5.27256298e+00,6.25257017e-05,2.16608834e+00,4.90489001e-05,4.55945587e+00,6.65294137e-05,1.67960882e+00,4.94135820e-05,3.80383325e+00,6.78799188e-05,8.24064374e-01,4.81133757e-05,2.90403938e+00,6.75808915e-05,5.25284588e-01,4.64371988e-05
3.97000008e+01,5.58798790e+00,4.61320051e-05,3.84273362e+00,3.98154953e-05,5.53978872e+00,5.74058467e-05,3.14016318e+00,4.54272922e-05,5.25348139e+00,6.24591048e-05,2.15852928e+00,4.89745362e-05,4.55167150e+00,6.64773834e-05,1.67542374e+00,4.93422012e-05,3.80405951e+00,6.78437791e-05,8.23957920e-01,4.80531635e-05,2.91003561e+00,6.75634874e-05,5.25843263e-01,4.63840297e-05
3.97999992e+01,5.55591822e+00,4.60651827e-05,3.82078815e+00,3.97477525e-05,5.51354313e+00,5.73343932e-05,3.12452531e+00,4.53527209e-05,5.23445511e+00,6.23930318e-05,2.15100098e+00,4.89002450e-05,4.54378033e+00,6.64256950e-05,1.67123389e+00,4.92709296e-05,3.80412388e+00,6.78077558e-05,8.23831439e-01,4.79929477e-05,2.91589093e+00,6.75460615e-05,5.26388943e-01,4.63308788e-05
3.99000015e+01,5.52421188e+00,4.59985640e-05,3.79909563e+00,3.96804571e-05,5.48750162e+00,5.72623576e-05,3.10903454e+00,4.52782660e-05,5.21548557e+00,6.23258602e-05,2.14350367e+00,4.88257065e-05,4.53578472e+00,6.63729661e-05,1.66704011e+00,4.91992760e-05,3.80402923e+00,6.77707285e-05,8.23685110e-01,4.79322625e-05,2.92160559e+00,6.75277843e-05,5.26921809e-01,4.62772223e-05
4.00000000e+01,5.49286032e+00,4.59315524e-05,3.77765083e+00,3.96125615e-05,5.46166134e+00,5.71904820e-05,3.09368920e+00,4.52034365e-05,5.19657469e+00,6.22588414e-05,2.13603759e+00,4.87508514e-05,4.52768993e+00,6.63200844e-05,1.66284323e+00,4.91273349e-05,3.80377865e+00,6.77334101e-05,8.23519409e-01,4.78712573e-05,2.92718077e+00,6.75091287e-05,5.27441859e-01,4.62232601e-05
4.00999985e+01,5.46185493e+00,4.58652212e-05,3.75644922e+00,3.95455572e-05,5.43602133e+00,5.71188612e-05,3.07848692e+00,4.51293417e-05,5.17772388e+00,6.21920335e-05,2.12860322e+00,4.86765348e-05,4.51949930e+00,6.62673046e-05,1.65864384e+00,4.90557977e-05,3.80337548e+00,6.76960844e-05,8.23334634e-01,4.78104630e-05,2.93261743e+00,6.74904077e-05,5.27949154e-01,4.61694326e-05
4.02000008e+01,5.43118858e+00,4.57996648e-05,3.73548579e+00,3.94792442e-05,5.41057968e+00,5.70479897e-05,3.06342626e+00,4.50560292e-05,5.15893459e+00,6.21256913e-05,2.12120128e+00,4.86029530e-05,4.51121616e+00,6.62146776e-05,1.65444279e+00,4.89849299e-05,3.80282211e+00,6.76586933e-05,8.23131144e-01,4.77501308e-05,2.93791652e+00,6.74714756e-05,5.28443813e-01,4.61159725e-05
4.02999992e+01,5.40085506e+00,4.57349524e-05,3.71475625e+00,3.94138515e-05,5.38533497e+00,5.69780241e-05,3.04850483e+00,4.49836734e-05,5.14020872e+00,6.20601786e-05,2.11383128e+00,4.85302880e-05,4.50284433e+00,6.61625891e-05,1.65024066e+00,4.89148988e-05,3.80212188e+00,6.76215786e-05,8.22909176e-01,4.76904206e-05,2.94307899e+00,6.74525800e-05,5.28925896e-01,4.60630145e-05
4.04000015e+01,5.37084866e+00,4.56709131e-05,3.69425583e+00,3.93492519e-05,5.36028481e+00,5.69086624e-05,3.03372097e+00,4.49121944e-05,5.12154722e+00,6.19951752e-05,2.10649395e+00,4.84585034e-05,4.49438715e+00,6.61108279e-05,1.64603806e+00,4.88457154e-05,3.80127764e+00,6.75845658e-05,8.22669029e-01,4.76314017e-05,2.94810581e+00,6.74335606e-05,5.29395401e-01,4.60106457e-05
4.05000000e+01,5.34116268e+00,4.56074740e-05,3.67398071e+00,3.92853362e-05,5.33542204e+00,5.68399264e-05,3.01907277e+00,4.48414867e-05,5.10295153e+00,6.19306811e-05,2.09918952e+00,4.83874755e-05,4.48584843e+00,6.60593942e-05,1.64183545e+00,4.87772595e-05,3.80029225e+00,6.75476767e-05,8.22410941e-01,4.75729794e-05,2.95299840e+00,6.74144321e-05,5.29852450e-01,4.59587791e-05
4.05999985e+01,5.31179190e+00,4.55443842e-05,3.65392637e+00,3.92219154e-05,5.31074572e+00,5.67715069e-05,3.00455809e+00,4.47713319e-05,5.08442497e+00,6.18664344e-05,2.09191775e+00,4.83170261e-05,4.47723055e+00,6.60080186e-05,1.63763356e+00,4.87093712e-05,3.79916859e+00,6.75106858e-05,8.22135329e-01,4.75150482e-05,2.95775771e+00,6.73950053e-05,5.30297041e-01,4.59073417e-05
4.07000008e+01,5.28273201e+00,4.54815563e-05,3.63408923e+00,3.91588655e-05,5.28625584e+00,5.67033057e-05,2.99017549e+00,4.47015773e-05,5.06596804e+00,6.18023332e-05,2.08467937e+00,4.82469586e-05,4.46853781e+00,6.59566140e-05,1.63343275e+00,4.86418576e-05,3.79790950e+00,6.74735275e-05,8.21842313e-01,4.74574335e-05,2.96238470e+00,6.73752365e-05,5.30729353e-01,4.58561808e-05
4.07999992e+01,5.25397873e+00,4.54188557e-05,3.61446548e+00,3.90960449e-05,5.26195240e+00,5.66351409e-05,2.97592282e+00,4.46320664e-05,5.04758167e+00,6.17381811e-05,2.07747412e+00,4.81771131e-05,4.45977259e+00,6.59049911e-05,1.62923384e+00,4.85745550e-05,3.79651761e+00,6.74360272e-05,8.21532369e-01,4.73999826e-05,2.96688080e+00,6.73550021e-05,5.31149328e-01,4.58051582e-05
4.09000015e+01,5.22552729e+00,4.53562498e-05,3.59505153e+00,3.90333880e-05,5.23783350e+00,5.65669943e-05,2.96179867e+00,4.45627120e-05,5.02926540e+00,6.16739489e-05,2.07030225e+00,4.81073585e-05,4.45093822e+00,6.58531208e-05,1.62503707e+00,4.85073215e-05,3.79499578e+00,6.73981631e-05,8.21205735e-01,4.73425607e-05,2.97124672e+00,6.73342947e-05,5.31557143e-01,4.57541428e-05
4.10000000e+01,5.19737148e+00,4.52937165e-05,3.57584357e+00,3.89708621e-05,5.21389771e+00,5.64988113e-05,2.94780111e+00,4.44934631e-05,5.01102018e+00,6.16095567e-05,2.06316400e+00,4.80376475e-05,4.44203711e+00,6.58009376e-05,1.62084317e+00,4.84400916e-05,3.79334641e+00,6.73598843e-05,8.20862651e-01,4.72850843e-05,2.97548389e+00,6.73130780e-05,5.31952918e-01,4.57030656e-05
4.10999985e+01,5.16950607e+00,4.52312925e-05,3.55683851e+00,3.89084707e-05,5.19014311e+00,5.64306501e-05,2.93392897e+00,4.44243233e-05,4.99284697e+00,6.15450699e-05,2.05605984e+00,4.79679584e-05,4.43307257e+00,6.57484925e-05,1.61665273e+00,4.83728436e-05,3.79157257e+00,6.73212198e-05,8.20503533e-01,4.72275096e-05,2.97959352e+00,6.72914175e-05,5.32336652e-01,4.56518646e-05
4.12000008e+01,5.14192486e+00,4.51690030e-05,3.53803277e+00,3.88462395e-05,5.16656923e+00,5.63625363e-05,2.92018008e+00,4.43553217e-05,4.97474527e+00,6.14805103e-05,2.04898953e+00,4.78983311e-05,4.42404747e+00,6.56958146e-05,1.61246610e+00,4.83056028e-05,3.78967619e+00,6.72822207e-05,8.20128739e-01,4.71698404e-05,2.98357654e+00,6.72693423e-05,5.32708526e-01,4.56005473e-05
4.12999992e+01,5.11462307e+00,4.51068991e-05,3.51942301e+00,3.87842047e-05,5.14317560e+00,5.62945388e-05,2.90655303e+00,4.42864985e-05,4.95671558e+00,6.14159726e-05,2.04195333e+00,4.78288166e-05,4.41496420e+00,6.56429984e-05,1.60828376e+00,4.82384166e-05,3.78766012e+00,6.72429524e-05,8.19738448e-01,4.71121166e-05,2.98743439e+00,6.72469396e-05,5.33068717e-01,4.55491354e-05
4.14000015e+01,5.08759594e+00,4.50450170e-05,3.50100589e+00,3.87224136e-05,5.11996126e+00,5.62267014e-05,2.89304638e+00,4.42179153e-05,4.93875933e+00,6.13514931e-05,2.03495121e+00,4.77594804e-05,4.40582561e+00,6.55900949e-05,1.60410643e+00,4.81713541e-05,3.78552723e+00,6.72034803e-05,8.19333017e-01,4.70543928e-05,2.99116826e+00,6.72242531e-05,5.33417165e-01,4.54976725e-05
4.15000000e+01,5.06083918e+00,4.49833969e-05,3.48277879e+00,3.86609063e-05,5.09692287e+00,5.61590859e-05,2.87965846e+00,4.41496159e-05,4.92087746e+00,6.12871590e-05,2.02798343e+00,4.76903770e-05,4.39663410e+00,6.55371914e-05,1.59993422e+00,4.81044808e-05,3.78327966e+00,6.71638845e-05,8.18912745e-01,4.69967345e-05,2.99477911e+00,6.72013557e-05,5.33754110e-01,4.54462206e-05
4.15999985e+01,5.03434944e+00,4.49220606e-05,3.46473813e+00,3.85997082e-05,5.07405901e+00,5.60917142e-05,2.86638761e+00,4.40816402e-05,4.90307140e+00,6.12229851e-05,2.02105021e+00,4.76215573e-05,4.38739300e+00,6.54843170e-05,1.59576774e+00,4.80378512e-05,3.78091979e+00,6.71242015e-05,8.18477929e-01,4.69392071e-05,2.99826860e+00,6.71782691e-05,5.34079611e-01,4.53948342e-05
4.17000008e+01,5.00812197e+00,4.48610190e-05,3.44688106e+00,3.85388448e-05,5.05136728e+00,5.60246153e-05,2.85323238e+00,4.40140175e-05,4.88534117e+00,6.11590149e-05,2.01415110e+00,4.75530542e-05,4.37810421e+00,6.54315154e-05,1.59160733e+00,4.79715018e-05,3.77845073e+00,6.70844674e-05,8.18028867e-01,4.68818544e-05,3.00163770e+00,6.71550297e-05,5.34393728e-01,4.53435678e-05
4.17999992e+01,4.98215342e+00,4.48002720e-05,3.42920470e+00,3.84783198e-05,5.02884722e+00,5.59577784e-05,2.84019160e+00,4.39467512e-05,4.86768675e+00,6.10952484e-05,2.00728631e+00,4.74848785e-05,4.36876917e+00,6.53787793e-05,1.58745325e+00,4.79054543e-05,3.77587438e+00,6.70446825e-05,8.17565858e-01,4.68247126e-05,3.00488782e+00,6.71316229e-05,5.34696639e-01,4.52924505e-05
4.19000015e+01,4.95643902e+00,4.47398197e-05,3.41170621e+00,3.84181294e-05,5.00649595e+00,5.58912070e-05,2.82726336e+00,4.38798415e-05,4.85010719e+00,6.10316638e-05,2.00045586e+00,4.74170265e-05,4.35939121e+00,6.53261013e-05,1.58330595e+00,4.78397087e-05,3.77319312e+00,6.70048394e-05,8.17089081e-01,4.67677928e-05,3.00802040e+00,6.71080488e-05,5.34988463e-01,4.52415006e-05
4.20000000e+01,4.93097544e+00,4.46796366e-05,3.39438272e+00,3.83582628e-05,4.98431301e+00,5.58248757e-05,2.81444645e+00,4.38132738e-05,4.83260012e+00,6.09682538e-05,1.99365973e+00,4.73494911e-05,4.34997177e+00,6.52734525e-05,1.57916594e+00,4.77742542e-05,3.77040958e+00,6.69649162e-05,8.16598833e-01,4.67110876e-05,3.01103640e+00,6.70842783e-05,5.35269201e-01,4.51907254e-05
4.20999985e+01,4.90575886e+00,4.46197155e-05,3.37723136e+00,3.82987055e-05,4.96229553e+00,5.57587664e-05,2.80173922e+00,4.37470335e-05,4.81516600e+00,6.09049894e-05,1.98689795e+00,4.72822503e-05,4.34051275e+00,6.52208182e-05,1.57503319e+00,4.77090689e-05,3.76752591e+00,6.69248911e-05,8.16095412e-01,4.66545789e-05,3.01393747e+00,6.70602822e-05,5.35538971e-01,4.51401102e-05
4.22000008e+01,4.88078547e+00,4.45600272e-05,3.36024928e+00,3.82394319e-05,4.94044161e+00,5.56928499e-05,2.78914046e+00,4.36810915e-05,4.79780436e+00,6.08418413e-05,1.98017049e+00,4.72152751e-05,4.33101416e+00,6.51681548e-05,1.57090831e+00,4.76441237e-05,3.76454544e+00,6.68847279e-05,8.15579116e-01,4.65982484e-05,3.01672459e+00,6.70360387e-05,5.35798013e-01,4.50896368e-05
4.22999992e+01,4.85605145e+00,4.45005608e-05,3.34343457e+00,3.81804275e-05,4.91875553e+00,5.56271116e-05,2.77664900e+00,4.36154332e-05,4.78051758e+00,6.07787842e-05,1.97347736e+00,4.71485473e-05,4.32147551e+00,6.51154478e-05,1.56679142e+00,4.75793968e-05,3.76147127e+00,6.68443972e-05,8.15050125e-01,4.65420635e-05,3.01939940e+00,6.70115260e-05,5.36046267e-01,4.50392799e-05
4.24000015e+01,4.83155298e+00,4.44412981e-05,3.32678390e+00,3.81216742e-05,4.89723921e+00,5.55615297e-05,2.76426291e+00,4.35500297e-05,4.76330614e+00,6.07158036e-05,1.96681845e+00,4.70820451e-05,4.31189919e+00,6.50626680e-05,1.56268287e+00,4.75148663e-05,3.75830579e+00,6.68038920e-05,8.14508736e-01,4.64860059e-05,3.02196312e+00,6.69867295e-05,5.36283910e-01,4.49890176e-05
4.25000000e+01,4.80728626e+00,4.43822282e-05,3.31029534e+00,3.80631573e-05,4.87589025e+00,5.54960898e-05,2.75198150e+00,4.34848771e-05,4.74617052e+00,6.06528847e-05,1.96019363e+00,4.70157574e-05,4.30228710e+00,6.50098154e-05,1.55858302e+00,4.74505141e-05,3.75505090e+00,6.67631903e-05,8.13955188e-01,4.64300538e-05,3.02441716e+00,6.69616275e-05,5.36511123e-01,4.49388317e-05
4.25999985e+01,4.78324747e+00,4.43233475e-05,3.29396605e+00,3.80048732e-05,4.85470438e+00,5.54307917e-05,2.73980308e+00,4.34199610e-05,4.72911119e+00,6.05900241e-05,1.95360291e+00,4.69496699e-05,4.29264259e+00,6.49568829e-05,1.55449200e+00,4.73863329e-05,3.75170851e+00,6.67222994e-05,8.13389778e-01,4.63741926e-05,3.02676272e+00,6.69362416e-05,5.36727905e-01,4.48887076e-05
4.27000008e+01,4.75943422e+00,4.42646524e-05,3.27779365e+00,3.79468183e-05,4.83367682e+00,5.53656319e-05,2.72772646e+00,4.33552814e-05,4.71212864e+00,6.05272253e-05,1.94704628e+00,4.68837825e-05,4.28296757e+00,6.49038848e-05,1.55041015e+00,4.73223263e-05,3.74828005e+00,6.66812266e-05,8.12812686e-01,4.63184260e-05,3.02900124e+00,6.69105721e-05,5.36934376e-01,4.48386381e-05
4.27999992e+01,4.73584270e+00,4.42061464e-05,3.26177597e+00,3.78889927e-05,4.81280470e+00,5.53006175e-05,2.71575022e+00,4.32908382e-05,4.69522381e+00,6.04644993e-05,1.94052374e+00,4.68180988e-05,4.27326441e+00,6.48508285e-05,1.54633772e+00,4.72584907e-05,3.74476719e+00,6.66399792e-05,8.12224209e-01,4.62627504e-05,3.03113389e+00,6.68846333e-05,5.37130713e-01,4.47886196e-05
4.29000015e+01,4.71246958e+00,4.41478333e-05,3.24591041e+00,3.78314035e-05,4.79208612e+00,5.52357560e-05,2.70387363e+00,4.32266352e-05,4.67839670e+00,6.04018605e-05,1.93403494e+00,4.67526224e-05,4.26353550e+00,6.47977286e-05,1.54227495e+00,4.71948370e-05,3.74117184e+00,6.65985863e-05,8.11624587e-01,4.62071730e-05,3.03316212e+00,6.68584471e-05,5.37317038e-01,4.47386592e-05
4.30000000e+01,4.68931198e+00,4.40897238e-05,3.23019528e+00,3.77740507e-05,4.77151918e+00,5.51710582e-05,2.69209480e+00,4.31626795e-05,4.66164732e+00,6.03393128e-05,1.92758012e+00,4.66873644e-05,4.25378275e+00,6.47445995e-05,1.53822196e+00,4.71313688e-05,3.73749566e+00,6.65570551e-05,8.11014056e-01,4.61517047e-05,3.03508711e+00,6.68320281e-05,5.37493408e-01,4.46887643e-05
4.30999985e+01,4.66636753e+00,4.40318254e-05,3.21462774e+00,3.77169381e-05,4.75110579e+00,5.51065386e-05,2.68041325e+00,4.30989821e-05,4.64497662e+00,6.02768741e-05,1.92115891e+00,4.66223282e-05,4.24400806e+00,6.46914632e-05,1.53417909e+00,4.70681007e-05,3.73374033e+00,6.65154075e-05,8.10392857e-01,4.60963565e-05,3.03691030e+00,6.68053981e-05,5.37659883e-01,4.46389458e-05
4.32000008e+01,4.64363241e+00,4.39741380e-05,3.19920611e+00,3.76600765e-05,4.73084354e+00,5.50421973e-05,2.66882730e+00,4.30355394e-05,4.62838364e+00,6.02145519e-05,1.91477144e+00,4.65575213e-05,4.23421240e+00,6.46383269e-05,1.53014660e+00,4.70050327e-05,3.72990751e+00,6.64736508e-05,8.09761167e-01,4.60411393e-05,3.03863287e+00,6.67785644e-05,5.37816703e-01,4.45892147e-05
4.32999992e+01,4.62110424e+00,4.39166688e-05,3.18392801e+00,3.76034623e-05,4.71073103e+00,5.49780489e-05,2.65733576e+00,4.29723586e-05,4.61186981e+00,6.01523570e-05,1.90841734e+00,4.64929471e-05,4.22439861e+00,6.45851978e-05,1.52612448e+00,4.69421720e-05,3.72599912e+00,6.64318140e-05,8.09119284e-01,4.59860566e-05,3.04025602e+00,6.67515487e-05,5.37963927e-01,4.45395817e-05
